model,threshold,f1,mcc,recall,precision,cost
RandomForest_Balanced_Physics,0.25,0.4693140794223827,0.522137155726384,0.9558823529411765,0.31100478468899523,2940
RandomForest_Balanced_Physics,0.26,0.4632352941176471,0.5110787319035182,0.9264705882352942,0.3088235294117647,3910
RandomForest_Balanced_Physics,0.27,0.4772727272727273,0.5227712359620481,0.9264705882352942,0.32142857142857145,3830
RandomForest_Balanced_Physics,0.28,0.4864864864864865,0.5304330503394531,0.9264705882352942,0.3298429319371728,3780
RandomForest_Balanced_Physics,0.29000000000000004,0.488,0.5257932348015415,0.8970588235294118,0.33516483516483514,4710
RandomForest_Balanced_Physics,0.3,0.49382716049382713,0.5277366037306035,0.8823529411764706,0.34285714285714286,5150
RandomForest_Balanced_Physics,0.31,0.5084745762711864,0.5399560915312426,0.8823529411764706,0.35714285714285715,5080
RandomForest_Balanced_Physics,0.32,0.5217391304347826,0.5510290121407514,0.8823529411764706,0.37037037037037035,5020
RandomForest_Balanced_Physics,0.33,0.5381165919282511,0.5647202902218847,0.8823529411764706,0.3870967741935484,4950
RandomForest_Balanced_Physics,0.34,0.5529953917050692,0.5771874212444154,0.8823529411764706,0.40268456375838924,4890
RandomForest_Balanced_Physics,0.35000000000000003,0.5581395348837209,0.581505843096536,0.8823529411764706,0.40816326530612246,4870
RandomForest_Balanced_Physics,0.36000000000000004,0.5812807881773399,0.5983349916376015,0.8676470588235294,0.43703703703703706,5260
RandomForest_Balanced_Physics,0.37,0.5948717948717949,0.6073372474515638,0.8529411764705882,0.4566929133858268,5690
RandomForest_Balanced_Physics,0.38,0.6170212765957447,0.6264008150561571,0.8529411764705882,0.48333333333333334,5620
RandomForest_Balanced_Physics,0.39,0.6195652173913043,0.6262345709822152,0.8382352941176471,0.49137931034482757,6090
RandomForest_Balanced_Physics,0.4,0.6256983240223464,0.6293341145143663,0.8235294117647058,0.5045045045045045,6550
RandomForest_Balanced_Physics,0.41000000000000003,0.632768361581921,0.6355721042425477,0.8235294117647058,0.5137614678899083,6530
RandomForest_Balanced_Physics,0.42000000000000004,0.6436781609195402,0.6452487795479251,0.8235294117647058,0.5283018867924528,6500
RandomForest_Balanced_Physics,0.43,0.6627218934911243,0.6622984516401187,0.8235294117647058,0.5544554455445545,6450
RandomForest_Balanced_Physics,0.44,0.6956521739130435,0.6923114717229822,0.8235294117647058,0.6021505376344086,6370
RandomForest_Balanced_Physics,0.45,0.7044025157232704,0.700411463540296,0.8235294117647058,0.6153846153846154,6350
RandomForest_Balanced_Physics,0.46,0.7142857142857143,0.7082546006236864,0.8088235294117647,0.6395348837209303,6810
RandomForest_Balanced_Physics,0.47000000000000003,0.7189542483660131,0.7126875947881202,0.8088235294117647,0.6470588235294118,6800
RandomForest_Balanced_Physics,0.48000000000000004,0.6938775510204082,0.6843334129298222,0.75,0.6455696202531646,8780
RandomForest_Balanced_Physics,0.49,0.7034482758620689,0.693778425942381,0.75,0.6623376623376623,8760
RandomForest_Balanced_Physics,0.5,0.723404255319149,0.7137934871924239,0.75,0.6986301369863014,8720
RandomForest_Balanced_Physics,0.51,0.7285714285714285,0.7190504124887785,0.75,0.7083333333333334,8710
RandomForest_Balanced_Physics,0.52,0.7391304347826086,0.7298931002924223,0.75,0.7285714285714285,8690
RandomForest_Balanced_Physics,0.53,0.75,0.7412008281573499,0.75,0.75,8670
RandomForest_Balanced_Physics,0.54,0.75,0.7412008281573499,0.75,0.75,8670
RandomForest_Balanced_Physics,0.55,0.7669172932330827,0.7591116095176187,0.75,0.7846153846153846,8640
RandomForest_Balanced_Physics,0.56,0.7786259541984732,0.7717427857004043,0.75,0.8095238095238095,8620
RandomForest_Balanced_Physics,0.5700000000000001,0.7786259541984732,0.7717427857004043,0.75,0.8095238095238095,8620
RandomForest_Balanced_Physics,0.5800000000000001,0.7786259541984732,0.7717427857004043,0.75,0.8095238095238095,8620
RandomForest_Balanced_Physics,0.59,0.7846153846153846,0.7782821146782587,0.75,0.8225806451612904,8610
RandomForest_Balanced_Physics,0.6,0.7846153846153846,0.7782821146782587,0.75,0.8225806451612904,8610
RandomForest_Balanced_Physics,0.61,0.7846153846153846,0.7782821146782587,0.75,0.8225806451612904,8610
RandomForest_Balanced_Physics,0.62,0.7906976744186046,0.7849786903502769,0.75,0.8360655737704918,8600
RandomForest_Balanced_Physics,0.63,0.7906976744186046,0.7849786903502769,0.75,0.8360655737704918,8600
RandomForest_Balanced_Physics,0.64,0.78125,0.7756658343266164,0.7352941176470589,0.8333333333333334,9100
RandomForest_Balanced_Physics,0.65,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
RandomForest_Balanced_Physics,0.66,0.7936507936507936,0.7896376923768823,0.7352941176470589,0.8620689655172413,9080
RandomForest_Balanced_Physics,0.67,0.784,0.7803124382020113,0.7205882352941176,0.8596491228070176,9580
RandomForest_Balanced_Physics,0.68,0.784,0.7803124382020113,0.7205882352941176,0.8596491228070176,9580
RandomForest_Balanced_Physics,0.6900000000000001,0.784,0.7803124382020113,0.7205882352941176,0.8596491228070176,9580
RandomForest_Balanced_Physics,0.7000000000000001,0.7704918032786885,0.7687693835778782,0.6911764705882353,0.8703703703703703,10570
RandomForest_Balanced_Physics,0.7100000000000001,0.7704918032786885,0.7687693835778782,0.6911764705882353,0.8703703703703703,10570
RandomForest_Balanced_Physics,0.72,0.7704918032786885,0.7687693835778782,0.6911764705882353,0.8703703703703703,10570
RandomForest_Balanced_Physics,0.73,0.7704918032786885,0.7687693835778782,0.6911764705882353,0.8703703703703703,10570
RandomForest_Balanced_Physics,0.74,0.7603305785123967,0.7591956049911431,0.6764705882352942,0.8679245283018868,11070
RandomForest_Balanced_Physics,0.75,0.7603305785123967,0.7591956049911431,0.6764705882352942,0.8679245283018868,11070
RandomForest_Balanced_Physics,0.76,0.7603305785123967,0.7591956049911431,0.6764705882352942,0.8679245283018868,11070
RandomForest_Balanced_Physics,0.77,0.7394957983193278,0.7397281048289485,0.6470588235294118,0.8627450980392157,12070
RandomForest_Balanced_Physics,0.78,0.7457627118644068,0.7474980048088188,0.6470588235294118,0.88,12060
RandomForest_Balanced_Physics,0.79,0.7350427350427351,0.7376540627355568,0.6323529411764706,0.8775510204081632,12560
RandomForest_Balanced_Physics,0.8,0.7350427350427351,0.7376540627355568,0.6323529411764706,0.8775510204081632,12560
RandomForest_Balanced_Physics,0.81,0.7304347826086957,0.7358254284204498,0.6176470588235294,0.8936170212765957,13050
RandomForest_Balanced_Physics,0.8200000000000001,0.7304347826086957,0.7358254284204498,0.6176470588235294,0.8936170212765957,13050
RandomForest_Balanced_Physics,0.8300000000000001,0.7207207207207207,0.7330464755953753,0.5882352941176471,0.9302325581395349,14030
RandomForest_Balanced_Physics,0.8400000000000001,0.6972477064220184,0.7127137004460673,0.5588235294117647,0.926829268292683,15030
RandomForest_Balanced_Physics,0.85,0.6851851851851852,0.7023468553798619,0.5441176470588235,0.925,15530
RandomForest_Balanced_Physics,0.86,0.6728971962616822,0.6918386536390526,0.5294117647058824,0.9230769230769231,16030
RandomForest_Balanced_Physics,0.87,0.660377358490566,0.6811827847578792,0.5147058823529411,0.9210526315789473,16530
RandomForest_Balanced_Physics,0.88,0.6601941747572816,0.6903397948139061,0.5,0.9714285714285714,17010
RandomForest_Balanced_Physics,0.89,0.6262626262626263,0.6688166766909944,0.45588235294117646,1.0,18500
RandomForest_Balanced_Physics,0.9,0.5979381443298969,0.6465539830546634,0.4264705882352941,1.0,19500
RandomForest_Balanced_Physics,0.91,0.5376344086021505,0.5997020853838184,0.36764705882352944,1.0,21500
RandomForest_Balanced_Physics,0.92,0.5217391304347826,0.587436943356156,0.35294117647058826,1.0,22000
RandomForest_Balanced_Physics,0.93,0.4888888888888889,0.5621436399677793,0.3235294117647059,1.0,23000
RandomForest_Balanced_Physics,0.9400000000000001,0.4186046511627907,0.5079646991406972,0.2647058823529412,1.0,25000
RandomForest_Balanced_Physics,0.9500000000000001,0.38095238095238093,0.4786722623307702,0.23529411764705882,1.0,26000
RandomForest_Balanced_Physics,0.9600000000000001,0.3,0.41412508466620673,0.17647058823529413,1.0,28000
RandomForest_Balanced_Physics,0.97,0.21052631578947367,0.3377920554340894,0.11764705882352941,1.0,30000
RandomForest_Balanced_Physics,0.98,0.16216216216216217,0.29238975602083744,0.08823529411764706,1.0,31000
RandomForest_Balanced_Physics,0.99,0.0,0.0,0.0,0.0,34000
XGBoost_Physics,0.01,0.34759358288770054,0.4184228440966804,0.9558823529411765,0.21241830065359477,3910
XGBoost_Physics,0.02,0.43478260869565216,0.4932736409768834,0.9558823529411765,0.2813852813852814,3160
XGBoost_Physics,0.03,0.4758364312267658,0.5245612105033672,0.9411764705882353,0.31840796019900497,3370
XGBoost_Physics,0.04,0.5040650406504065,0.5420911996984762,0.9117647058823529,0.34831460674157305,4160
XGBoost_Physics,0.05,0.5315315315315315,0.5564002826353226,0.8676470588235294,0.38311688311688313,5450
XGBoost_Physics,0.060000000000000005,0.5685279187817259,0.5797059352327851,0.8235294117647058,0.43410852713178294,6730
XGBoost_Physics,0.06999999999999999,0.6067415730337079,0.6082291325648284,0.7941176470588235,0.4909090909090909,7560
XGBoost_Physics,0.08,0.627906976744186,0.6270725842911238,0.7941176470588235,0.5192307692307693,7500
XGBoost_Physics,0.09,0.6585365853658537,0.6548157464526314,0.7941176470588235,0.5625,7420
XGBoost_Physics,0.09999999999999999,0.6878980891719745,0.6820172292622824,0.7941176470588235,0.6067415730337079,7350
XGBoost_Physics,0.11,0.7105263157894737,0.7034435863267321,0.7941176470588235,0.6428571428571429,7300
XGBoost_Physics,0.12,0.7346938775510204,0.7268262770849215,0.7941176470588235,0.6835443037974683,7250
XGBoost_Physics,0.13,0.75,0.7419265884419106,0.7941176470588235,0.7105263157894737,7220
XGBoost_Physics,0.14,0.7552447552447552,0.7471561210615301,0.7941176470588235,0.72,7210
XGBoost_Physics,0.15000000000000002,0.7552447552447552,0.7471561210615301,0.7941176470588235,0.72,7210
XGBoost_Physics,0.16,0.762589928057554,0.7542356043000069,0.7794117647058824,0.7464788732394366,7680
XGBoost_Physics,0.17,0.7681159420289855,0.7599174976717897,0.7794117647058824,0.7571428571428571,7670
XGBoost_Physics,0.18000000000000002,0.7681159420289855,0.7599174976717897,0.7794117647058824,0.7571428571428571,7670
XGBoost_Physics,0.19,0.7737226277372263,0.7657200905783635,0.7794117647058824,0.7681159420289855,7660
XGBoost_Physics,0.2,0.7794117647058824,0.7716477895506029,0.7794117647058824,0.7794117647058824,7650
XGBoost_Physics,0.21000000000000002,0.7794117647058824,0.7716477895506029,0.7794117647058824,0.7794117647058824,7650
XGBoost_Physics,0.22,0.7794117647058824,0.7716477895506029,0.7794117647058824,0.7794117647058824,7650
XGBoost_Physics,0.23,0.7851851851851852,0.7777052301104259,0.7794117647058824,0.7910447761194029,7640
XGBoost_Physics,0.24000000000000002,0.7851851851851852,0.7777052301104259,0.7794117647058824,0.7910447761194029,7640
XGBoost_Physics,0.25,0.7851851851851852,0.7777052301104259,0.7794117647058824,0.7910447761194029,7640
XGBoost_Physics,0.26,0.7851851851851852,0.7777052301104259,0.7794117647058824,0.7910447761194029,7640
XGBoost_Physics,0.27,0.7969924812030075,0.7902291175937662,0.7794117647058824,0.8153846153846154,7620
XGBoost_Physics,0.28,0.7969924812030075,0.7902291175937662,0.7794117647058824,0.8153846153846154,7620
XGBoost_Physics,0.29000000000000004,0.803030303030303,0.7967061270686113,0.7794117647058824,0.828125,7610
XGBoost_Physics,0.3,0.8091603053435115,0.8033340414088003,0.7794117647058824,0.8412698412698413,7600
XGBoost_Physics,0.31,0.8153846153846154,0.8101189024831453,0.7794117647058824,0.8548387096774194,7590
XGBoost_Physics,0.32,0.8153846153846154,0.8101189024831453,0.7794117647058824,0.8548387096774194,7590
XGBoost_Physics,0.33,0.796875,0.7918390168605326,0.75,0.85,8590
XGBoost_Physics,0.34,0.796875,0.7918390168605326,0.75,0.85,8590
XGBoost_Physics,0.35000000000000003,0.8095238095238095,0.8060788869379067,0.75,0.8793103448275862,8570
XGBoost_Physics,0.36000000000000004,0.816,0.8134734784553798,0.75,0.8947368421052632,8560
XGBoost_Physics,0.37,0.816,0.8134734784553798,0.75,0.8947368421052632,8560
XGBoost_Physics,0.38,0.816,0.8134734784553798,0.75,0.8947368421052632,8560
XGBoost_Physics,0.39,0.816,0.8134734784553798,0.75,0.8947368421052632,8560
XGBoost_Physics,0.4,0.816,0.8134734784553798,0.75,0.8947368421052632,8560
XGBoost_Physics,0.41000000000000003,0.8064516129032258,0.8043383823794,0.7352941176470589,0.8928571428571429,9060
XGBoost_Physics,0.42000000000000004,0.8064516129032258,0.8043383823794,0.7352941176470589,0.8928571428571429,9060
XGBoost_Physics,0.43,0.8064516129032258,0.8043383823794,0.7352941176470589,0.8928571428571429,9060
XGBoost_Physics,0.44,0.7967479674796748,0.7951119313089373,0.7205882352941176,0.8909090909090909,9560
XGBoost_Physics,0.45,0.7967479674796748,0.7951119313089373,0.7205882352941176,0.8909090909090909,9560
XGBoost_Physics,0.46,0.7868852459016393,0.7857911129104855,0.7058823529411765,0.8888888888888888,10060
XGBoost_Physics,0.47000000000000003,0.7933884297520661,0.7935499017915025,0.7058823529411765,0.9056603773584906,10050
XGBoost_Physics,0.48000000000000004,0.7933884297520661,0.7935499017915025,0.7058823529411765,0.9056603773584906,10050
XGBoost_Physics,0.49,0.7833333333333333,0.7841905804429943,0.6911764705882353,0.9038461538461539,10550
XGBoost_Physics,0.5,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.51,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.52,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.53,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.54,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.55,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.56,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.5700000000000001,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.5800000000000001,0.773109243697479,0.7747315641025465,0.6764705882352942,0.9019607843137255,11050
XGBoost_Physics,0.59,0.7627118644067796,0.7651693524402329,0.6617647058823529,0.9,11550
XGBoost_Physics,0.6,0.7758620689655172,0.7817733240386431,0.6617647058823529,0.9375,11530
XGBoost_Physics,0.61,0.7758620689655172,0.7817733240386431,0.6617647058823529,0.9375,11530
XGBoost_Physics,0.62,0.7652173913043478,0.7722506265997702,0.6470588235294118,0.9361702127659575,12030
XGBoost_Physics,0.63,0.7433628318584071,0.7528796264152269,0.6176470588235294,0.9333333333333333,13030
XGBoost_Physics,0.64,0.7433628318584071,0.7528796264152269,0.6176470588235294,0.9333333333333333,13030
XGBoost_Physics,0.65,0.7207207207207207,0.7330464755953753,0.5882352941176471,0.9302325581395349,14030
XGBoost_Physics,0.66,0.7272727272727273,0.7421866656689804,0.5882352941176471,0.9523809523809523,14020
XGBoost_Physics,0.67,0.7155963302752294,0.7321835605904717,0.5735294117647058,0.9512195121951219,14520
XGBoost_Physics,0.68,0.7155963302752294,0.7321835605904717,0.5735294117647058,0.9512195121951219,14520
XGBoost_Physics,0.6900000000000001,0.7037037037037037,0.7220535572704304,0.5588235294117647,0.95,15020
XGBoost_Physics,0.7000000000000001,0.7037037037037037,0.7220535572704304,0.5588235294117647,0.95,15020
XGBoost_Physics,0.7100000000000001,0.6915887850467289,0.7117913171229037,0.5441176470588235,0.9487179487179487,15520
XGBoost_Physics,0.72,0.6915887850467289,0.7117913171229037,0.5441176470588235,0.9487179487179487,15520
XGBoost_Physics,0.73,0.6792452830188679,0.7013911265389958,0.5294117647058824,0.9473684210526315,16020
XGBoost_Physics,0.74,0.6792452830188679,0.7013911265389958,0.5294117647058824,0.9473684210526315,16020
XGBoost_Physics,0.75,0.6792452830188679,0.7013911265389958,0.5294117647058824,0.9473684210526315,16020
XGBoost_Physics,0.76,0.6538461538461539,0.6801519336894705,0.5,0.9444444444444444,17020
XGBoost_Physics,0.77,0.6538461538461539,0.6801519336894705,0.5,0.9444444444444444,17020
XGBoost_Physics,0.78,0.6538461538461539,0.6801519336894705,0.5,0.9444444444444444,17020
XGBoost_Physics,0.79,0.6138613861386139,0.6470894977681011,0.45588235294117646,0.9393939393939394,18520
XGBoost_Physics,0.8,0.6138613861386139,0.6470894977681011,0.45588235294117646,0.9393939393939394,18520
XGBoost_Physics,0.81,0.5625,0.6116653661916894,0.39705882352941174,0.9642857142857143,20510
XGBoost_Physics,0.8200000000000001,0.5625,0.6116653661916894,0.39705882352941174,0.9642857142857143,20510
XGBoost_Physics,0.8300000000000001,0.5625,0.6116653661916894,0.39705882352941174,0.9642857142857143,20510
XGBoost_Physics,0.8400000000000001,0.5625,0.6116653661916894,0.39705882352941174,0.9642857142857143,20510
XGBoost_Physics,0.85,0.5625,0.6116653661916894,0.39705882352941174,0.9642857142857143,20510
XGBoost_Physics,0.86,0.5684210526315789,0.6235444874709907,0.39705882352941174,1.0,20500
XGBoost_Physics,0.87,0.5531914893617021,0.6117334159707716,0.38235294117647056,1.0,21000
XGBoost_Physics,0.88,0.5217391304347826,0.587436943356156,0.35294117647058826,1.0,22000
XGBoost_Physics,0.89,0.5054945054945055,0.5749230065385198,0.3382352941176471,1.0,22500
XGBoost_Physics,0.9,0.45454545454545453,0.5357121636491372,0.29411764705882354,1.0,24000
XGBoost_Physics,0.91,0.4367816091954023,0.5220158231725223,0.27941176470588236,1.0,24500
XGBoost_Physics,0.92,0.3614457831325301,0.4633556666837878,0.22058823529411764,1.0,26500
XGBoost_Physics,0.93,0.34146341463414637,0.4475313881110336,0.20588235294117646,1.0,27000
XGBoost_Physics,0.9400000000000001,0.3,0.41412508466620673,0.17647058823529413,1.0,28000
XGBoost_Physics,0.9500000000000001,0.21052631578947367,0.3377920554340894,0.11764705882352941,1.0,30000
XGBoost_Physics,0.9600000000000001,0.18666666666666668,0.31589625357253337,0.10294117647058823,1.0,30500
XGBoost_Physics,0.97,0.16216216216216217,0.29238975602083744,0.08823529411764706,1.0,31000
XGBoost_Physics,0.98,0.1111111111111111,0.23861559928094625,0.058823529411764705,1.0,32000
XGBoost_Physics,0.99,0.08450704225352113,0.2065954248360023,0.04411764705882353,1.0,32500
XGBoost_Weighted_Physics,0.01,0.09158249158249158,0.12033729571641028,1.0,0.04798870853916726,13490
XGBoost_Weighted_Physics,0.02,0.13073170731707318,0.19033310532481015,0.9852941176470589,0.07001044932079414,9400
XGBoost_Weighted_Physics,0.03,0.17135549872122763,0.2460221981414851,0.9852941176470589,0.0938375350140056,6970
XGBoost_Weighted_Physics,0.04,0.20489296636085627,0.28536323500139144,0.9852941176470589,0.11433447098976109,5690
XGBoost_Weighted_Physics,0.05,0.23674911660777384,0.3194350623219549,0.9852941176470589,0.13453815261044177,4810
XGBoost_Weighted_Physics,0.060000000000000005,0.26120857699805067,0.3440670026399961,0.9852941176470589,0.15056179775280898,4280
XGBoost_Weighted_Physics,0.06999999999999999,0.2727272727272727,0.3524899490918869,0.9705882352941176,0.15865384615384615,4500
XGBoost_Weighted_Physics,0.08,0.29398663697104677,0.3726822484661929,0.9705882352941176,0.1732283464566929,4150
XGBoost_Weighted_Physics,0.09,0.31100478468899523,0.385558698040498,0.9558823529411765,0.18571428571428572,4350
XGBoost_Weighted_Physics,0.09999999999999999,0.327455919395466,0.4004802272924919,0.9558823529411765,0.19756838905775076,4140
XGBoost_Weighted_Physics,0.11,0.34210526315789475,0.41356472477336115,0.9558823529411765,0.20833333333333334,3970
XGBoost_Weighted_Physics,0.12,0.34946236559139787,0.4200719378262957,0.9558823529411765,0.2138157894736842,3890
XGBoost_Weighted_Physics,0.13,0.3611111111111111,0.43029615762151097,0.9558823529411765,0.2226027397260274,3770
XGBoost_Weighted_Physics,0.14,0.37037037037037035,0.4383599612728466,0.9558823529411765,0.22968197879858657,3680
XGBoost_Weighted_Physics,0.15000000000000002,0.38011695906432746,0.4467933761789996,0.9558823529411765,0.23722627737226276,3590
XGBoost_Weighted_Physics,0.16,0.39156626506024095,0.4566350753611375,0.9558823529411765,0.24621212121212122,3490
XGBoost_Weighted_Physics,0.17,0.4024767801857585,0.46595494344233257,0.9558823529411765,0.2549019607843137,3400
XGBoost_Weighted_Physics,0.18000000000000002,0.41533546325878595,0.4768739382248763,0.9558823529411765,0.2653061224489796,3300
XGBoost_Weighted_Physics,0.19,0.4234527687296417,0.48373456798794456,0.9558823529411765,0.2719665271966527,3240
XGBoost_Weighted_Physics,0.2,0.42105263157894735,0.4787056433312942,0.9411764705882353,0.2711864406779661,3720
XGBoost_Weighted_Physics,0.21000000000000002,0.4280936454849498,0.48464182700955616,0.9411764705882353,0.27705627705627706,3670
XGBoost_Weighted_Physics,0.22,0.43243243243243246,0.4882921932779916,0.9411764705882353,0.2807017543859649,3640
XGBoost_Weighted_Physics,0.23,0.4444444444444444,0.4983710308803043,0.9411764705882353,0.2909090909090909,3560
XGBoost_Weighted_Physics,0.24000000000000002,0.44912280701754387,0.5022866612788297,0.9411764705882353,0.29493087557603687,3530
XGBoost_Weighted_Physics,0.25,0.4555160142348754,0.5076296537741994,0.9411764705882353,0.3004694835680751,3490
XGBoost_Weighted_Physics,0.26,0.4620938628158845,0.5131183082512332,0.9411764705882353,0.3062200956937799,3450
XGBoost_Weighted_Physics,0.27,0.47058823529411764,0.5201947195587607,0.9411764705882353,0.3137254901960784,3400
XGBoost_Weighted_Physics,0.28,0.47761194029850745,0.5260375624655755,0.9411764705882353,0.32,3360
XGBoost_Weighted_Physics,0.29000000000000004,0.4794007490636704,0.5275245586720921,0.9411764705882353,0.32160804020100503,3350
XGBoost_Weighted_Physics,0.3,0.4772727272727273,0.5227712359620481,0.9264705882352942,0.32142857142857145,3830
XGBoost_Weighted_Physics,0.31,0.48091603053435117,0.5258018916787992,0.9264705882352942,0.3247422680412371,3810
XGBoost_Weighted_Physics,0.32,0.4846153846153846,0.528877778247394,0.9264705882352942,0.328125,3790
XGBoost_Weighted_Physics,0.33,0.4921875,0.5351700098362033,0.9264705882352942,0.3351063829787234,3750
XGBoost_Weighted_Physics,0.34,0.5060240963855421,0.546658684643157,0.9264705882352942,0.34806629834254144,3680
XGBoost_Weighted_Physics,0.35000000000000003,0.5101214574898786,0.5500594109643476,0.9264705882352942,0.35195530726256985,3660
XGBoost_Weighted_Physics,0.36000000000000004,0.525,0.562407484971647,0.9264705882352942,0.36627906976744184,3590
XGBoost_Weighted_Physics,0.37,0.5316455696202531,0.5679240856364404,0.9264705882352942,0.3727810650887574,3560
XGBoost_Weighted_Physics,0.38,0.5431034482758621,0.5774403883622475,0.9264705882352942,0.38414634146341464,3510
XGBoost_Weighted_Physics,0.39,0.5454545454545454,0.5793941459614231,0.9264705882352942,0.38650306748466257,3500
XGBoost_Weighted_Physics,0.4,0.543859649122807,0.5751915220821083,0.9117647058823529,0.3875,3980
XGBoost_Weighted_Physics,0.41000000000000003,0.5446428571428571,0.5729981590807277,0.8970588235294118,0.391025641025641,4450
XGBoost_Weighted_Physics,0.42000000000000004,0.5495495495495496,0.5770981578914539,0.8970588235294118,0.3961038961038961,4430
XGBoost_Weighted_Physics,0.43,0.5504587155963303,0.5750595616903117,0.8823529411764706,0.4,4900
XGBoost_Weighted_Physics,0.44,0.5462962962962963,0.5687965496099855,0.8676470588235294,0.39864864864864863,5390
XGBoost_Weighted_Physics,0.45,0.5539906103286385,0.5752708786734181,0.8676470588235294,0.4068965517241379,5360
XGBoost_Weighted_Physics,0.46,0.5454545454545454,0.5626562483282479,0.8382352941176471,0.40425531914893614,6340
XGBoost_Weighted_Physics,0.47000000000000003,0.5560975609756098,0.5716833981473124,0.8382352941176471,0.41605839416058393,6300
XGBoost_Weighted_Physics,0.48000000000000004,0.5643564356435643,0.5787081093383649,0.8382352941176471,0.4253731343283582,6270
XGBoost_Weighted_Physics,0.49,0.57,0.5835191805690793,0.8382352941176471,0.4318181818181818,6250
XGBoost_Weighted_Physics,0.5,0.5670103092783505,0.5758997706928407,0.8088235294117647,0.4365079365079365,7210
XGBoost_Weighted_Physics,0.51,0.5729166666666666,0.580993968354488,0.8088235294117647,0.4435483870967742,7190
XGBoost_Weighted_Physics,0.52,0.582010582010582,0.5888629315028562,0.8088235294117647,0.45454545454545453,7160
XGBoost_Weighted_Physics,0.53,0.5882352941176471,0.5942680512311639,0.8088235294117647,0.46218487394957986,7140
XGBoost_Weighted_Physics,0.54,0.5945945945945946,0.5998067734396083,0.8088235294117647,0.4700854700854701,7120
XGBoost_Weighted_Physics,0.55,0.6,0.6022772701980711,0.7941176470588235,0.48214285714285715,7580
XGBoost_Weighted_Physics,0.56,0.6057142857142858,0.6051980640983945,0.7794117647058824,0.4953271028037383,8040
XGBoost_Weighted_Physics,0.5700000000000001,0.6127167630057804,0.6114533546662804,0.7794117647058824,0.5047619047619047,8020
XGBoost_Weighted_Physics,0.5800000000000001,0.6309523809523809,0.6278802959214824,0.7794117647058824,0.53,7970
XGBoost_Weighted_Physics,0.59,0.6347305389221557,0.6313098986279827,0.7794117647058824,0.5353535353535354,7960
XGBoost_Weighted_Physics,0.6,0.6463414634146342,0.6419094127555991,0.7794117647058824,0.5520833333333334,7930
XGBoost_Weighted_Physics,0.61,0.6583850931677019,0.653003882200878,0.7794117647058824,0.5698924731182796,7900
XGBoost_Weighted_Physics,0.62,0.6666666666666666,0.6606950912834464,0.7794117647058824,0.5824175824175825,7880
XGBoost_Weighted_Physics,0.63,0.6883116883116883,0.6810537940861764,0.7794117647058824,0.6162790697674418,7830
XGBoost_Weighted_Physics,0.64,0.6928104575163399,0.685334395986043,0.7794117647058824,0.6235294117647059,7820
XGBoost_Weighted_Physics,0.65,0.7114093959731543,0.7032236621074178,0.7794117647058824,0.654320987654321,7780
XGBoost_Weighted_Physics,0.66,0.7210884353741497,0.7126619890332218,0.7794117647058824,0.6708860759493671,7760
XGBoost_Weighted_Physics,0.67,0.7412587412587412,0.7326341362012476,0.7794117647058824,0.7066666666666667,7720
XGBoost_Weighted_Physics,0.68,0.75177304964539,0.7432173499729352,0.7794117647058824,0.726027397260274,7700
XGBoost_Weighted_Physics,0.6900000000000001,0.7571428571428571,0.7486702185725147,0.7794117647058824,0.7361111111111112,7690
XGBoost_Weighted_Physics,0.7000000000000001,0.762589928057554,0.7542356043000069,0.7794117647058824,0.7464788732394366,7680
XGBoost_Weighted_Physics,0.7100000000000001,0.762589928057554,0.7542356043000069,0.7794117647058824,0.7464788732394366,7680
XGBoost_Weighted_Physics,0.72,0.7851851851851852,0.7777052301104259,0.7794117647058824,0.7910447761194029,7640
XGBoost_Weighted_Physics,0.73,0.7910447761194029,0.7838972923122426,0.7794117647058824,0.803030303030303,7630
XGBoost_Weighted_Physics,0.74,0.8091603053435115,0.8033340414088003,0.7794117647058824,0.8412698412698413,7600
XGBoost_Weighted_Physics,0.75,0.8,0.794200508580702,0.7647058823529411,0.8387096774193549,8100
XGBoost_Weighted_Physics,0.76,0.8,0.794200508580702,0.7647058823529411,0.8387096774193549,8100
XGBoost_Weighted_Physics,0.77,0.8062015503875969,0.8010228936440323,0.7647058823529411,0.8524590163934426,8090
XGBoost_Weighted_Physics,0.78,0.8125,0.8080121993944487,0.7647058823529411,0.8666666666666667,8080
XGBoost_Weighted_Physics,0.79,0.8125,0.8080121993944487,0.7647058823529411,0.8666666666666667,8080
